Directory of Open Access Journals	Cosmopolitan Civil Societies: An Interdisciplinary Journal	5
Directory of Open Access Journals	Dental Research Journal	5
Directory of Open Access Journals	Education Policy Analysis Archives	5
Directory of Open Access Journals	Frontiers in Public Health	5
Directory of Open Access Journals	Frontiers in Veterinary Science	5
Directory of Open Access Journals	Harm Reduction Journal	5
Directory of Open Access Journals	International Journal for Crime, Justice and Social Democracy	5
Directory of Open Access Journals	Journal of Art Historiography	5
Directory of Open Access Journals	Jurnal Veteriner	5
Directory of Open Access Journals	PLoS Neglected Tropical Diseases	5
Directory of Open Access Journals	PLoS Pathogens	5
Directory of Open Access Journals	Pharmacy Practice	5
Directory of Open Access Journals	Phytopathologia Mediterranea	5
Directory of Open Access Journals	Revista Brasileira de Zoologia	5
Directory of Open Access Journals	Tehran University Medical Journal	5
Directory of Open Access Journals	The Turkish Online Journal of Distance Education	5
Directory of Open Access Journals	Western Pacific Surveillance and Response	5
Directory of Open Access Journals	Acta Ortopédica Brasileira	4
Directory of Open Access Journals	Acta Veterinaria Brno	4
Directory of Open Access Journals	Agriculture	4
Directory of Open Access Journals	Archives of Biological Sciences	4
Directory of Open Access Journals	Asian-Australasian Journal of Animal Sciences	4
Directory of Open Access Journals	Australasian Medical Journal	4
Directory of Open Access Journals	BMC Dermatology	4
Directory of Open Access Journals	BMC Gastroenterology	4
Directory of Open Access Journals	BMC Veterinary Research	4
Directory of Open Access Journals	Brazilian Journal of Veterinary Medicine	4
Directory of Open Access Journals	Clinical Epidemiology	4
Directory of Open Access Journals	Clinical Interventions in Aging	4
Directory of Open Access Journals	Coolabah	4
Directory of Open Access Journals	Cultural Studies Review	4
Directory of Open Access Journals	Earth Surface Dynamics	4
Directory of Open Access Journals	Education Sciences	4
Directory of Open Access Journals	Essays in Economic and Business History	4
Directory of Open Access Journals	Evidence Base	4
Directory of Open Access Journals	Evidence Based Library and Information Practice	4
Directory of Open Access Journals	Forced Migration Review	4
Directory of Open Access Journals	Frontiers in Pharmacology	4
Directory of Open Access Journals	Gastroenterology Research and Practice	4
Directory of Open Access Journals	Genes	4
Directory of Open Access Journals	Geosciences	4
Directory of Open Access Journals	Grounded Theory Review: An International Journal	4
Directory of Open Access Journals	Ilha do Desterro	4
Directory of Open Access Journals	International Electronic Journal of Elementary Education	4
Directory of Open Access Journals	International Journal of Dentistry	4
Directory of Open Access Journals	Iranian Journal of Basic Medical Sciences	4
Directory of Open Access Journals	Journal of Applied Mathematics and Decision Sciences	4
Directory of Open Access Journals	Journal of Biomedicine and Biotechnology	4
Directory of Open Access Journals	Journal of Foot and Ankle Research	4
Directory of Open Access Journals	Journal of Hainan Medical University	4
Directory of Open Access Journals	Journal of Official Statistics	4
Directory of Open Access Journals	Journal of Physiotherapy	4
Directory of Open Access Journals	Literacy and Numeracy Studies	4
Directory of Open Access Journals	Majallah-i Dānishgāh-i ̒Ulūm-i Pizishkī-i Qum	4
Directory of Open Access Journals	Open Praxis	4
Directory of Open Access Journals	Revista Brasileira de Parasitologia Veterinária	4
Directory of Open Access Journals	Revista do Colégio Brasileiro de Cirurgiões	4
Directory of Open Access Journals	The International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences	4
Directory of Open Access Journals	The Plant Pathology Journal	4
Directory of Open Access Journals	Veterinaria Italiana	4
Directory of Open Access Journals	Veterinary Medicine International	4
Directory of Open Access Journals	Acta Agronómica	3
Directory of Open Access Journals	Acta Orthopaedica et Traumatologica Turcica	3
Directory of Open Access Journals	Advances in Medical Education and Practice	3
Directory of Open Access Journals	Anais da Academia Brasileira de Ciências	3
Directory of Open Access Journals	Applications in Plant Sciences	3
Directory of Open Access Journals	Arthroplasty Today	3
Directory of Open Access Journals	Asian Journal of Gambling Issues and Public Health	3
Directory of Open Access Journals	Asian Pacific Journal of Tropical Disease	3
Directory of Open Access Journals	BMC Anesthesiology	3
Directory of Open Access Journals	BMC Genomics	3
Directory of Open Access Journals	BMC Medical Ethics	3
Directory of Open Access Journals	BMC Ophthalmology	3
Directory of Open Access Journals	BMC Pulmonary Medicine	3
Directory of Open Access Journals	BMC Surgery	3
Directory of Open Access Journals	Bijdragen tot de Taal-, Land- en Volkenkunde	3
Directory of Open Access Journals	Biologics : Targets & Therapy	3
Directory of Open Access Journals	Brazilian Archives of Biology and Technology	3
Directory of Open Access Journals	Brazilian Journal of Cardiovascular Surgery	3
Directory of Open Access Journals	Brazilian Journal of Pharmaceutical Sciences	3
Directory of Open Access Journals	Canadian Respiratory Journal	3
Directory of Open Access Journals	Ciência Animal Brasileira	3
Directory of Open Access Journals	ClinicoEconomics and Outcomes Research	3
Directory of Open Access Journals	Contemporary Clinical Trials Communications	3
Directory of Open Access Journals	Dialogic Pedagogy	3
Directory of Open Access Journals	EBioMedicine	3
Directory of Open Access Journals	Energies	3
Directory of Open Access Journals	European Journal of Histochemistry	3
Directory of Open Access Journals	F1000Research	3
Directory of Open Access Journals	Forum: Qualitative Social Research	3
Directory of Open Access Journals	Frontiers in Earth Science	3
Directory of Open Access Journals	Gaceta Sanitaria	3
Directory of Open Access Journals	Higher Learning Research Communications	3
Directory of Open Access Journals	INNOVATIONS in Pharmacy	3
Directory of Open Access Journals	ISPRS International Journal of Geo-Information	3
Directory of Open Access Journals	Imaginations: Journal of Cross-Cultural Media Studies	3
Directory of Open Access Journals	Insects	3
Directory of Open Access Journals	Integrated Pharmacy Research and Practice	3
Directory of Open Access Journals	International Breastfeeding Journal	3
Directory of Open Access Journals	International Journal for Parasitology: Drugs and Drug Resistance	3
Directory of Open Access Journals	International Journal of English Studies (IJES)	3
Directory of Open Access Journals	International Journal of General Medicine	3
Directory of Open Access Journals	International Journal of Nephrology	3
Directory of Open Access Journals	International Journal of Rural Law and Policy	3
Directory of Open Access Journals	International Journal of Women's Health	3
Directory of Open Access Journals	International Review of Scottish Studies	3
Directory of Open Access Journals	Island Studies Journal	3
Directory of Open Access Journals	Journal of Applied Oral Science	3
Directory of Open Access Journals	Journal of Cardiovascular and Thoracic Research	3
Directory of Open Access Journals	Journal of Nanomaterials	3
Directory of Open Access Journals	Journal of Pediatric and Neonatal Individualized Medicine	3
Directory of Open Access Journals	Journal of Research in Medical Sciences	3
Directory of Open Access Journals	Journal the Winners: Economics, Business, Management, and Information System Journal	3
Directory of Open Access Journals	Jurnal Ilmu Ternak dan Veteriner	3
Directory of Open Access Journals	Latin American Journal of Aquatic Research	3
Directory of Open Access Journals	Lexikos	3
Directory of Open Access Journals	Majalah Kedokteran Bandung	3
Directory of Open Access Journals	Malaria Journal	3
Directory of Open Access Journals	Medical Journal of Indonesia	3
Directory of Open Access Journals	Memórias do Instituto Oswaldo Cruz.	3
Directory of Open Access Journals	Migracijske i Etniĉke Teme	3
Directory of Open Access Journals	Neuropsychiatric Disease and Treatment	3
Directory of Open Access Journals	Noise and Health	3
Directory of Open Access Journals	Oñati Socio-Legal Series	3
Directory of Open Access Journals	PLoS Biology	3
Directory of Open Access Journals	Polar Research	3
Directory of Open Access Journals	Polish Botanical Journal	3
Directory of Open Access Journals	Potchefstroom Electronic Law Journal	3
Directory of Open Access Journals	Profile Issues in Teachers' Professional Development	3
Directory of Open Access Journals	Psychology Research and Behavior Management	3
Directory of Open Access Journals	Psychosocial Intervention	3
Directory of Open Access Journals	Research Reports in Clinical Cardiology	3
Directory of Open Access Journals	Revista Brasileira de Fruticultura	3
Directory of Open Access Journals	Revista Brasileira de Ginecologia e Obstetrícia	3
Directory of Open Access Journals	Revista Caatinga	3
Directory of Open Access Journals	Rossijskij Vestnik Perinatologii i Pediatrii	3
Directory of Open Access Journals	SAGE Open	3
Directory of Open Access Journals	SSM: Population Health	3
Directory of Open Access Journals	Solid Earth	3
Directory of Open Access Journals	Sports	3
Directory of Open Access Journals	Studies in Self-Access Learning Journal	3
Directory of Open Access Journals	Sultan Qaboos University Medical Journal	3
Directory of Open Access Journals	The Cryosphere	3
Directory of Open Access Journals	The International Journal of Occupational and Environmental Medicine	3
Directory of Open Access Journals	Therapeutics and Clinical Risk Management	3
Directory of Open Access Journals	Tropicultura	3
Directory of Open Access Journals	Virology: Research and Treatment	3
Directory of Open Access Journals	Water	3
Directory of Open Access Journals	ABCD: Arquivos Brasileiros de Cirurgia Digestiva	2
Directory of Open Access Journals	AIMS Public Health	2
Directory of Open Access Journals	APMBA (Asia Pacific Management and Business Application)	2
Directory of Open Access Journals	Acta Montanistica Slovaca	2
Directory of Open Access Journals	Acta Neophilologica	2
Directory of Open Access Journals	Acta Palaeontologica Polonica	2
Directory of Open Access Journals	Acta Universitatis Agriculturae et Silviculturae Mendelianae Brunensis	2
Directory of Open Access Journals	Acta Veterinaria	2
Directory of Open Access Journals	Aerospace (Basel)	2
Directory of Open Access Journals	Annals of Medicine and Surgery	2
Directory of Open Access Journals	Arachnologische Mitteilungen	2
Directory of Open Access Journals	Archives of Clinical and Experimental Surgery	2
Directory of Open Access Journals	Archives of Razi Institute	2
Directory of Open Access Journals	Asia Pacific Journal of Medical Toxicology	2
Directory of Open Access Journals	Asian Academy of Management Journal	2
Directory of Open Access Journals	Asian Journal of Surgery	2
Directory of Open Access Journals	Atmosphere	2
Directory of Open Access Journals	BMC Bioinformatics	2
Directory of Open Access Journals	BMC Genetics	2
Directory of Open Access Journals	BMC International Health and Human Rights	2
Directory of Open Access Journals	BMC Medical Informatics and Decision Making	2
Directory of Open Access Journals	BMC Molecular Biology	2
Directory of Open Access Journals	BMC Palliative Care	2
Directory of Open Access Journals	Balkan Medical Journal	2
Directory of Open Access Journals	Biology Open	2
Directory of Open Access Journals	Biotechnology & Biotechnological Equipment	2
Directory of Open Access Journals	Bosnian Journal of Basic Medical Sciences	2
Directory of Open Access Journals	Brazilian Journal of Microbiology	2
Directory of Open Access Journals	Brazilian Journal of Veterinary Research and Animal Science	2
Directory of Open Access Journals	Canadian Journal of Gastroenterology	2
Directory of Open Access Journals	Cellular Physiology and Biochemistry	2
Directory of Open Access Journals	Central European Political Studies Review	2
Directory of Open Access Journals	Chemistry Central Journal	2
Directory of Open Access Journals	Chilean Journal of Agricultural Research	2
Directory of Open Access Journals	Chinese Medicine	2
Directory of Open Access Journals	Chiropractic and Osteopathy	2
Directory of Open Access Journals	Climate	2
Directory of Open Access Journals	Comparative and Functional Genomics	2
Directory of Open Access Journals	Conservation & Society	2
Directory of Open Access Journals	Culture Unbound: Journal of Current Cultural Research	2
Directory of Open Access Journals	DARU: Journal of Pharmaceutical Sciences	2
Directory of Open Access Journals	Data in Brief	2
Directory of Open Access Journals	Dela	2
Directory of Open Access Journals	Demographic Research	2
Directory of Open Access Journals	Dental Journal: Majalah Kedokteran Gigi	2
Directory of Open Access Journals	Disease Models & Mechanisms	2
Directory of Open Access Journals	Drug Target Insights	2
Directory of Open Access Journals	Engineering, Technology & Applied Science Research	2
Directory of Open Access Journals	Evolutionary Bioinformatics	2
Directory of Open Access Journals	Experimental Diabetes Research	2
Directory of Open Access Journals	Folia Histochemica et Cytobiologica	2
Directory of Open Access Journals	Foods	2
Directory of Open Access Journals	Fragmenta entomologica	2
Directory of Open Access Journals	Frontiers in Cellular and Infection Microbiology	2
Directory of Open Access Journals	Frontiers in Ecology and Evolution	2
Directory of Open Access Journals	Frontiers in Education	2
Directory of Open Access Journals	Frontiers in Genetics	2
Directory of Open Access Journals	Frontiers in Pediatrics	2
Directory of Open Access Journals	Functional Foods in Health and Disease	2
Directory of Open Access Journals	G3: Genes, Genomes, Genetics	2
Directory of Open Access Journals	Gateways : International Journal of Community Research & Engagement	2
Directory of Open Access Journals	Genetics Selection Evolution	2
Directory of Open Access Journals	Global Ecology and Conservation	2
Directory of Open Access Journals	Hayati Journal of Biosciences	2
Directory of Open Access Journals	Heliyon	2
Directory of Open Access Journals	Hungarian Cultural Studies	2
Directory of Open Access Journals	IATSS Research	2
Directory of Open Access Journals	Ibérica	2
Directory of Open Access Journals	Indian Journal of Plastic Surgery	2
Directory of Open Access Journals	Infection and Drug Resistance	2
Directory of Open Access Journals	Informing Science The International Journal of an Emerging Transdiscipline	2
Directory of Open Access Journals	International Journal for Parasitology: Parasites and Wildlife	2
Science Learning Hub	Science Learning Hub	3700
Europeana	Europeana	3663
Buller, Grey and Westland District Libraries	Kete West Coast	3532
SUPERU	The Hub SUPERU	3411
Mataura Museum	NZmuseums	3083
Mataura Museum	Mataura Museum NZMuseums	8
Feilding Library	Feilding Library	2999
FigShare	FigShare	2993
Kete Selwyn	Kete Selwyn	2796
Unitec	Kiwi Research Information Service	2753
Unitec	Unitec Research Bank	2753
Aotearoa People's Network Kaharoa	Aotearoa People's Network Kaharoa Flickr	2553
Museum Victoria	Museum Victoria	2390
New Zealand Medical Association	The New Zealand Medical Journal	2292
Whangarei Libraries	Whangarei Libraries	2057
The British Library	The British Library Flickr	2000
HathiTrust	HathiTrust Digital Library	1827
National Library of Australia	Digital Collections (Pictures)	1762
Picture Australia	Digital Collections (Pictures)	1762
New Zealand Fashion Museum	New Zealand Fashion Museum	1732
Ministry of Health	Ministry of Health Publications	1448
Ministry of Health	Public Health Surveillance reports	262
Ministry of Health	HealthEd Health Resources	1
Kete Tasman	Kete Tasman	1680
Reserve Bank of New Zealand	Reserve Bank of New Zealand	1233
Reserve Bank of New Zealand	NZmuseums	289
Hurunui District Libraries	Hurunui Kete	1478
Dunedin City Council Archives	Dunedin City Council Archives Flickr	1300
AttitudeLive	AttitudeLive YouTube	1297
AttitudeLive	YouTube	1297
Open Polytechnic	Kiwi Research Information Service	1279
Open Polytechnic	Open Polytechnic Repository	1279
State Library of Victoria	State Library of Victoria	1229
LERNZdb	LERNZ Freshwater Database	1193
Ministry for the Environment	Ministry for the Environment Publications	1159
Central Otago Memory Bank	Central Otago Memory Bank	1115
PSA Journal	PSA Journal	1038
AudioCulture	AudioCulture	1042
Howick Historical Village	NZmuseums	1038
BRANZ	BRANZ	950
Kete Hauraki Coromandel	Kete Hauraki Coromandel	925
95bFM	95bFM	345
95bFM	The Wire	59
95bFM	bFM Breakfast	57
95bFM	Morning Glory	50
95bFM	Thursday Drive	14
95bFM	Wednesday Drive	11
95bFM	Freak the Sheep	8
95bFM	In Session	8
95bFM	Tuesday Drive	6
95bFM	95bFM YouTube	5
95bFM	YouTube	5
95bFM	The 1-4 Show	4
95bFM	Friday Drive	3
95bFM	Ready Steady Learn	2
95bFM	Stinky Grooves	2
95bFM	Kermath & the Grave Robbers	1
95bFM	Rhythm Selection	1
95bFM	Sunday Best	1
Nga Manu Nature Reserve	Nga Manu Nature Reserve Flickr	800
Hutt City Libraries	The Hutt City Libraries Online Heritage Collection	794
Play It Strange	2016 Lion Foundation Songwriting Competition	53
Play It Strange	2013 Lion Foundation Songwriting Competition	51
Play It Strange	2015 Lion Foundation Songwriting Competition	47
Play It Strange	2012 Lion Foundation Songwriting Competition	46
Play It Strange	2014 Lion Foundation Songwriting Competition	44
Play It Strange	2008 National Secondary School Songwriting Competition - Top 42	42
Play It Strange	National Secondary School Songwriting Competition 2009 - Top 42	42
Play It Strange	Play It Strange Top 42 Vol 4 2007	41
Play It Strange	2006 Play It Strange Top 40 - Vol 3	40
Play It Strange	The Lion Foundation Songwriting Competition 2010	36
Play It Strange	Play It Strange Top 30 Vol. 2 2005	29
Play It Strange	2011 Lion Foundation Songwriting Competition CD 1	26
Play It Strange	2011 Lion Foundation Songwriting Competition CD 2	23
Play It Strange	Play It Strange 2012 Sampler	23
Play It Strange	Who Loves Who Competition 2013	22
Play It Strange	Play It Strange Top 20 - 2004	20
Play It Strange	Anthem In Black ® 2011 Soundtrack of a Nation	18
Play It Strange	The Who Loves Who Competition 2012	17
Play It Strange	The Who Loves Who Competition 2014	17
Play It Strange	2016 Who Loves Who Competition	16
Play It Strange	2010 Play It Strange Sampler	15
Play It Strange	2004 - 2009 National Secondary School Sampler	14
Play It Strange	2015 Who Loves Who Competition	12
Play It Strange	Matariki Songwriting Competition 2011	12
Play It Strange	2012 Matariki Songwriting Competition	10
Play It Strange	Olympic Songwriting Competition	10
Play It Strange	Olympic Songwriting Competition - Top Ten Finalists	10
Play It Strange	The Junior Comp 2010	5
Play It Strange	Wero Songwriting Competition	4
Play It Strange	The Junior Comp 2008	3
Play It Strange	Play It Strange Samoa 2013	2
Play It Strange	The FIFA U​-​20 World Cup NZ 2015 School Competition	2
CORE Education	EDtalks	753
Carterton District Library	Carterton Kete	723
New Zealand Taxation	New Zealand Taxation	722
Motu Economic and Public Policy Research	Motu Economic and Public Policy Research	707
Ministry of Fisheries Te Tautiaki i nga tini a Tangaroa	NABIS	652
British Pathé	British Pathé	604
AgEcon Search	AgEcon Search	599
Kawerau District Library	Kete Kawerau	584
Christchurch Polytechnic Institute of Technology, Te Wānanga Ōtautahi	CPIT Equella	579
Christchurch Polytechnic Institute of Technology, Te Wānanga Ōtautahi	CPIT Repository	579
Christchurch Polytechnic Institute of Technology, Te Wānanga Ōtautahi	Kiwi Research Information Service	579
Deutsche Digitale Bibliothek	Deutsche Digitale Bibliothek	564
Deutsche Digitale Bibliothek	German Digital Library	564
Waimakariri District Libraries	Kete Waimakariri	560
Kete Taupo	Kete Taupo	551
The Prow: ngā kōrero o te tau ihu	TheProw.org.nz	565
The Treasury	The Treasury	535
The Treasury	National Infrastructure Unit	1
Department of Labour	Department of Labour	520
New Zealand Book Council	New Zealand Book Council	505
Paul Spain	NZ Tech Podcast	409
Paul Spain	NZ Business Podcast	30
Paul Spain	NZ Digital Podcast	10
Toitū Otago Settlers Museum	NZmuseums	150
Kete Tararua	Kete Tararua	405
Kete Central Hawke's Bay	Kete Central Hawke's Bay	403
Tourism New Zealand	Tourism New Zealand YouTube	323
Tourism New Zealand	YouTube	323
Tourism New Zealand	Tourism New Zealand	55
New Zealand Cricket Museum	New Zealand Cricket Museum	372
Kete Masterton	Kete Masterton	366
Department of Conservation Te Papa Atawhai	Department of Conservation Te Papa Atawhai YouTube	366
Department of Conservation Te Papa Atawhai	YouTube	366
New Zealand Film Commission	NZ On Screen	331
New Zealand Film Commission	CEISMIC	3
Beacon Pathway Ltd	Beacon	308
The New Zealand Nursing Education and Research Foundation	Nursing Education and Research Foundation - Nursing Oral Histories in NZ	308
Powerhouse Museum	Powerhouse Museum	300
Forest and Bird	Forest and Bird	109
Forest and Bird	Forest and Bird YouTube	5
Forest and Bird	YouTube	5
Institute of Environmental Science and Research Ltd (ESR)	Public Health Surveillance reports	262
Kete King Country	Kete King Country	261
Tusk - Emergent Culture	Tusk - Emergent Culture	255
NIWA	NIWA YouTube	257
NIWA	YouTube	257
Waimate Historical Museum and Archives	NZmuseums	252
Wellington City Libraries	The Cuba Street Memories Project	250
Audio Foundation	Audio Foundation	124
Audio Foundation	Audio Foundation YouTube	5
Audio Foundation	YouTube	5
Raglan and District Museum	NZmuseums	210
Laurie Family	WRD Laurie World War One Photographs Flickr	163
Te Awamutu Online	Te Awamutu TV YouTube	5
Te Awamutu Online	YouTube	5
Christchurch uncovered	CEISMIC	155
Christchurch uncovered	Christchurch uncovered	155
Waitangi Tribunal	Waitangi Tribunal	152
What is that Christchurch	CEISMIC	138
What is that Christchurch	What is that Christchurch	138
Lost Christchurch	CEISMIC	129
Lost Christchurch	Lost Christchurch	129
Centre for Housing Research Aotearoa New Zealand	Shared Repository	123
Canterbury 100	Canterbury 100	119
Ministry of Tourism Te Manatū Tāpoi	Tourism Research	105
Australian National Maritime Museum	Australian National Maritime Museum Flickr	100
State Library of New South Wales	State Library of New South Wales Flickr	100
The National Archives UK	The National Archives UK Flickr	118
Gus Fisher Gallery	NZmuseums	96
New Zealand Journal of Forestry Science	New Zealand Journal of Forestry Science	94
Eastern Institute of Technology	Shared Repository	89
Down to the Wire	Down to the Wire YouTube	63
Down to the Wire	YouTube	63
Down to the Wire	Down to the Wire	22
Ministry of Education	Education Counts	82
Te Manawa	NZmuseums	76
Energy Efficiency and Conservation Authority	Energy Efficiency and Conservation Authority	68
Freesound	Freesound	65
The Phoenix Project	The Phoenix Project	62
Waitangi Tribunal Unit	Shared Repository	58
Wanganui Collegiate School Museum	Wanganui Collegiate School Museum NZMuseums	57
TBHP Collective Holiday Memories	Collective Holiday Memories	51
The Dowse Art Museum	Shared Repository	50
Landcare Trust	Landcare Trust YouTube	5
Landcare Trust	YouTube	5
Accident Compensation Corporation	Preventing Injuries	43
Whitireia Community Polytechnic	Kiwi Research Information Service	35
Whitireia Community Polytechnic	Shared Repository	35
New Zealand Police	New Zealand Police	34
Wellington City Council	Shared Repository	34
Whanganui Regional Museum	NZmuseums	33
Whanganui Regional Museum	Whanganui Regional Museum NZMuseums	1
Isel House	NZmuseums	33
University of Canterbury	The Rutherford Journal	32
Kowai Archives	NZmuseums	23
North Otago Museum	NZmuseums	23
Auckland Council Archives	Auckland Council Archives Document and Image Gallery	21
Shantytown	NZmuseums	21
Silky Oak Museum	NZmuseums	20
Statistics New Zealand	Statisphere	11
Bronwyn Holloway-Smith	Ghosts In The Form Of Gifts	10
Department of Corrections	Department of Corrections	9
UCOL Universal College of Learning	Shared Repository	9
Amuri Historical Society	NZmuseums	8
Auckland Council	Knowledge Auckland, Auckland Council	7
Department of Building and Housing	Shared Repository	6
Free Music Archive	Free Music Archive	5
Productivity Commission	Shared Repository	5
SPARC	Shared Repository	4
Internet Archive	Internet Archive	3
